Date,RF_Monthly,TB3MS
1871-01-31,0.0030515915971631724,3.724
1871-02-28,0.0030515915971631724,3.724
1871-03-31,0.0030572324838509246,3.7309999999999994
1871-04-30,0.0030572324838509246,3.7309999999999994
1871-05-31,0.0030572324838509246,3.7309999999999994
1871-06-30,0.0030628730216115674,3.7379999999999995
1871-07-31,0.0030628730216115674,3.7379999999999995
1871-08-31,0.0030628730216115674,3.7379999999999995
1871-09-30,0.0030685132104899537,3.7449999999999997
1871-01-31,0.0030685132104899537,3.7449999999999997
1871-11-30,0.0030685132104899537,3.7449999999999997
1871-12-31,0.003074153050531603,3.752
1872-01-31,0.003074153050531603,3.752
1872-02-29,0.003085431684284101,3.766
1872-03-31,0.003096708923229885,3.7800000000000002
1872-04-30,0.0031079847677293326,3.7939999999999996
1872-05-31,0.00311362216717459,3.8009999999999997
1872-06-30,0.0031248959206808813,3.8149999999999995
1872-07-31,0.0031361682806418933,3.8289999999999997
1872-08-31,0.0031474392474180046,3.843
1872-09-30,0.0031587088213689274,3.8569999999999993
1872-01-31,0.003169977002854374,3.871
1872-11-30,0.003175610571535259,3.8779999999999997
1872-12-31,0.0031868766649973956,3.8919999999999995
1873-01-31,0.0031981413668931147,3.9059999999999997
1873-02-28,0.0031925091898685753,3.8989999999999996
1873-03-31,0.0031868766649973956,3.8919999999999995
1873-04-30,0.0031812437922345005,3.885
1873-05-31,0.003175610571535259,3.8779999999999997
1873-06-30,0.003169977002854374,3.871
1873-07-31,0.003169977002854374,3.871
1873-08-31,0.0031643430861472144,3.8639999999999994
1873-09-30,0.0031587088213689274,3.8569999999999993
1873-01-31,0.0031530742084739938,3.85
1873-11-30,0.0031474392474180046,3.843
1873-12-31,0.003141803938155663,3.836
1874-01-31,0.0031361682806418933,3.8289999999999997
1874-02-28,0.0031192592181432666,3.8080000000000003
1874-03-31,0.003096708923229885,3.7800000000000002
1874-04-30,0.0030797925417811456,3.759
1874-05-31,0.0030628730216115674,3.7379999999999995
1874-06-30,0.0030403087768253734,3.7099999999999995
1874-07-31,0.003023381928235702,3.688999999999999
1874-08-31,0.003006451936862442,3.6679999999999997
1874-09-30,0.0029838737241476565,3.64
1874-01-31,0.0029669363948656713,3.6189999999999993
1874-11-30,0.0029499959187295755,3.597999999999999
1874-12-31,0.002927403719995114,3.5699999999999994
1875-01-31,0.0029104558964430094,3.549
1875-02-28,0.002887853896710979,3.521
1875-03-31,0.002865246292416357,3.4929999999999994
1875-04-30,0.002842633080652357,3.465
1875-05-31,0.002820014258510417,3.437
1875-06-30,0.0027973898230790883,3.4089999999999994
1875-07-31,0.0027747597714447014,3.381
1875-08-31,0.0027521241006918107,3.3529999999999998
1875-09-30,0.002729482807901862,3.3249999999999993
1875-01-31,0.0027068358901547462,3.2969999999999997
1875-11-30,0.002684183344527691,3.2689999999999997
